customer_id,tenure_months,contract,internet_service,tech_support,online_security,payment_method,monthly_charges,cltv,churn_value,predicted_churn,churn_probability,risk_segment
9625-QNLUX,68,Two year,Fiber optic,No,Yes,Credit card (automatic),103.25,4751,0,0,0.0435,Low Risk
8748-HFWBO,19,One year,No,No internet service,No internet service,Mailed check,19.9,5964,0,0,0.0435,Low Risk
6870-ZWMNX,70,Two year,DSL,Yes,No,Credit card (automatic),76.1,5115,0,0,0.0433,Low Risk
8480-PPONV,62,Two year,Fiber optic,Yes,Yes,Bank transfer (automatic),115.55,6349,0,0,0.0433,Low Risk
7472-EQOAV,71,One year,Fiber optic,No,Yes,Bank transfer (automatic),86.7,4485,0,0,0.0432,Low Risk
2587-YNLES,6,Two year,No,No internet service,No internet service,Mailed check,20.1,5874,0,0,0.0432,Low Risk
7799-LGRDP,43,Two year,No,No internet service,No internet service,Credit card (automatic),25.7,2017,0,0,0.0431,Low Risk
7349-ALMUX,37,Two year,DSL,Yes,Yes,Bank transfer (automatic),65.6,3183,0,0,0.0431,Low Risk
1734-ZMNTZ,11,Two year,No,No internet service,No internet service,Mailed check,25.0,5409,0,0,0.0431,Low Risk
3520-FJGCV,72,Two year,Fiber optic,Yes,Yes,Credit card (automatic),112.6,6486,0,0,0.043,Low Risk
4671-VJLCL,63,Two year,DSL,Yes,Yes,Credit card (automatic),79.85,4595,0,0,0.043,Low Risk
3572-UUHRS,45,One year,No,No internet service,No internet service,Bank transfer (automatic),18.85,2653,0,0,0.0429,Low Risk
7017-VFHAY,61,Two year,Fiber optic,Yes,Yes,Credit card (automatic),115.1,6090,0,0,0.0429,Low Risk
9108-EQPNQ,10,Two year,No,No internet service,No internet service,Credit card (automatic),26.1,3179,0,0,0.0428,Low Risk
8915-NNTRC,72,Two year,Fiber optic,Yes,Yes,Credit card (automatic),107.7,4351,0,0,0.0428,Low Risk
4803-LBYPN,34,Month-to-month,No,No internet service,No internet service,Mailed check,20.8,4985,0,0,0.0427,Low Risk
4837-PZTIC,47,Two year,DSL,Yes,Yes,Mailed check,41.9,2540,0,0,0.0427,Low Risk
3078-ZKNTS,13,Two year,No,No internet service,No internet service,Bank transfer (automatic),19.75,4314,0,0,0.0426,Low Risk
0784-GTUUK,62,One year,No,No internet service,No internet service,Credit card (automatic),23.75,4811,0,0,0.0425,Low Risk
5204-HMGYF,49,One year,DSL,Yes,Yes,Mailed check,87.2,4567,0,0,0.0425,Low Risk
7710-JSYOA,69,Two year,Fiber optic,Yes,No,Bank transfer (automatic),93.3,5205,0,0,0.0425,Low Risk
1561-BWHIN,19,One year,No,No internet service,No internet service,Mailed check,19.8,4464,0,0,0.0423,Low Risk
4032-RMHCI,41,One year,DSL,No,Yes,Credit card (automatic),35.4,4375,0,0,0.0423,Low Risk
0253-ZTEOB,48,Two year,DSL,Yes,No,Electronic check,79.65,3246,0,0,0.0423,Low Risk
6047-SUHPR,39,One year,DSL,No,Yes,Electronic check,59.8,3093,0,0,0.0421,Low Risk
8908-NMQTX,72,Two year,DSL,Yes,Yes,Bank transfer (automatic),65.6,4369,0,0,0.0421,Low Risk
7030-FZTFM,72,Two year,Fiber optic,Yes,No,Credit card (automatic),110.9,6444,0,0,0.042,Low Risk
9802-CAQUT,72,Two year,Fiber optic,No,Yes,Credit card (automatic),109.55,5723,0,0,0.042,Low Risk
8413-YNHNV,69,Two year,DSL,Yes,Yes,Mailed check,90.65,6487,0,0,0.0419,Low Risk
8631-NBHFZ,66,Two year,DSL,Yes,Yes,Credit card (automatic),79.4,5910,1,0,0.0418,Low Risk
4967-WPNCF,72,Two year,DSL,Yes,Yes,Bank transfer (automatic),63.7,4921,0,0,0.0418,Low Risk
9110-HSGTV,69,Two year,DSL,Yes,Yes,Credit card (automatic),82.45,4631,0,0,0.0418,Low Risk
5073-RZGBK,50,One year,DSL,Yes,Yes,Bank transfer (automatic),80.05,5823,0,0,0.0418,Low Risk
3882-IYOIJ,60,Two year,Fiber optic,Yes,Yes,Credit card (automatic),115.25,5328,0,0,0.0417,Low Risk
4139-DETXS,72,Two year,DSL,Yes,Yes,Bank transfer (automatic),64.45,5265,0,0,0.0417,Low Risk
9648-BCHKM,18,Two year,No,No internet service,No internet service,Credit card (automatic),24.65,5231,0,0,0.0417,Low Risk
5124-EOGYE,31,Two year,No,No internet service,No internet service,Mailed check,20.45,2598,0,0,0.0417,Low Risk
9798-OPFEM,46,Two year,No,No internet service,No internet service,Electronic check,21.1,4791,0,0,0.0416,Low Risk
2176-LVPNX,71,Two year,DSL,Yes,Yes,Mailed check,89.85,4994,0,0,0.0416,Low Risk
8670-MEFCP,36,Two year,DSL,Yes,Yes,Credit card (automatic),92.9,3570,0,0,0.0416,Low Risk
4135-FRWKJ,55,One year,DSL,Yes,Yes,Electronic check,76.25,4319,0,0,0.0414,Low Risk
5148-ORICT,64,Two year,DSL,Yes,Yes,Mailed check,74.35,4781,0,0,0.0414,Low Risk
2995-YWTCD,19,Two year,No,No internet service,No internet service,Bank transfer (automatic),24.9,5396,0,0,0.0414,Low Risk
7168-HDQHG,36,Month-to-month,No,No internet service,No internet service,Bank transfer (automatic),19.2,3043,0,0,0.0414,Low Risk
0266-GMEAO,72,Two year,Fiber optic,Yes,Yes,Credit card (automatic),114.3,5879,0,0,0.0414,Low Risk
8146-QQKZH,71,Two year,DSL,Yes,Yes,Bank transfer (automatic),81.85,4090,0,0,0.0414,Low Risk
2996-XAUVF,70,Two year,DSL,Yes,No,Mailed check,40.05,5055,0,0,0.0413,Low Risk
7337-CINUD,8,Two year,No,No internet service,No internet service,Bank transfer (automatic),19.5,5206,0,0,0.0413,Low Risk
5149-QYTTU,71,One year,Fiber optic,Yes,Yes,Credit card (automatic),95.15,5647,0,0,0.0412,Low Risk
2789-CZANW,64,Two year,Fiber optic,Yes,Yes,Bank transfer (automatic),110.3,5574,0,0,0.0412,Low Risk
9702-AIUJO,50,One year,DSL,No,No,Bank transfer (automatic),44.8,6115,0,0,0.041,Low Risk
7527-QNRUS,17,Two year,No,No internet service,No internet service,Mailed check,25.15,3931,0,0,0.041,Low Risk
5680-LQOGP,68,Two year,DSL,Yes,Yes,Credit card (automatic),82.45,5308,0,0,0.041,Low Risk
9610-WCESF,67,Two year,DSL,Yes,Yes,Electronic check,43.9,6344,0,0,0.041,Low Risk
4701-LKOZD,70,Two year,DSL,Yes,Yes,Credit card (automatic),89.75,5150,0,0,0.0408,Low Risk
6598-KELSS,50,One year,DSL,No,Yes,Bank transfer (automatic),43.05,5409,0,0,0.0407,Low Risk
3067-SVMTC,68,One year,DSL,Yes,Yes,Bank transfer (automatic),55.9,5160,0,0,0.0407,Low Risk
6614-YOLAC,71,Two year,DSL,Yes,Yes,Mailed check,58.65,4151,0,0,0.0406,Low Risk
3251-YMVWZ,53,One year,No,No internet service,No internet service,Bank transfer (automatic),24.05,4865,0,0,0.0405,Low Risk
1087-GRUYI,38,Two year,No,No internet service,No internet service,Bank transfer (automatic),20.4,3756,0,0,0.0404,Low Risk
6169-PGNCD,57,Two year,DSL,Yes,Yes,Credit card (automatic),74.3,5741,0,0,0.0404,Low Risk
8314-HTWVE,7,Two year,No,No internet service,No internet service,Mailed check,19.85,3973,0,0,0.0403,Low Risk
7730-CLDSV,72,Two year,Fiber optic,Yes,No,Bank transfer (automatic),98.65,4616,0,0,0.04,Low Risk
6177-PEVRA,48,Two year,DSL,No,Yes,Credit card (automatic),55.5,4975,0,0,0.0399,Low Risk
0973-KYVNF,72,Two year,DSL,No,Yes,Credit card (automatic),70.65,5176,0,0,0.0399,Low Risk
9170-ARBTB,52,One year,No,No internet service,No internet service,Credit card (automatic),19.6,4848,0,0,0.0397,Low Risk
8639-NHQEI,72,Two year,Fiber optic,No,Yes,Bank transfer (automatic),95.9,4213,0,0,0.0397,Low Risk
6848-YLDFR,58,One year,DSL,Yes,No,Credit card (automatic),75.2,4559,0,0,0.0397,Low Risk
1298-PHBTI,71,Two year,Fiber optic,Yes,No,Electronic check,84.8,5952,0,0,0.0396,Low Risk
6584-VQMYT,27,One year,DSL,No,Yes,Mailed check,56.2,5978,0,0,0.0396,Low Risk
7205-BAIAD,40,Two year,No,No internet service,No internet service,Bank transfer (automatic),20.6,3091,0,0,0.0395,Low Risk
0440-EKDCF,62,Two year,DSL,Yes,No,Credit card (automatic),60.15,4404,0,0,0.0395,Low Risk
2296-DKZFP,65,Two year,DSL,No,Yes,Bank transfer (automatic),71.0,6308,0,0,0.0394,Low Risk
6374-AFWOX,46,Two year,DSL,Yes,Yes,Mailed check,65.65,2680,0,0,0.0392,Low Risk
2683-JXWQQ,61,Month-to-month,DSL,No,Yes,Bank transfer (automatic),33.6,6495,0,0,0.0391,Low Risk
2990-IAJSV,72,Two year,DSL,Yes,Yes,Bank transfer (automatic),92.0,4200,0,0,0.0391,Low Risk
0556-FJEGU,58,Two year,DSL,Yes,No,Bank transfer (automatic),70.1,4474,0,0,0.039,Low Risk
9782-LGXMC,49,Month-to-month,DSL,Yes,Yes,Bank transfer (automatic),61.75,5511,0,0,0.039,Low Risk
9500-IWPXQ,61,One year,DSL,Yes,Yes,Electronic check,79.4,4666,0,0,0.039,Low Risk
0732-OCQOC,52,Two year,No,No internet service,No internet service,Bank transfer (automatic),25.05,5674,0,0,0.0389,Low Risk
5197-YPYBZ,12,Two year,No,No internet service,No internet service,Credit card (automatic),25.25,2646,0,0,0.0389,Low Risk
6532-YLWSI,53,One year,No,No internet service,No internet service,Bank transfer (automatic),20.8,4166,1,0,0.0388,Low Risk
5840-NVDCG,16,Two year,DSL,Yes,Yes,Bank transfer (automatic),68.25,3559,0,0,0.0388,Low Risk
8859-YSTWS,48,One year,No,No internet service,No internet service,Bank transfer (automatic),19.95,4254,0,0,0.0387,Low Risk
7073-QETQY,66,One year,No,No internet service,No internet service,Electronic check,20.35,4845,0,0,0.0387,Low Risk
6072-NUQCB,22,One year,No,No internet service,No internet service,Bank transfer (automatic),20.25,3339,0,0,0.0387,Low Risk
4707-YNOQA,34,One year,No,No internet service,No internet service,Credit card (automatic),25.6,5854,0,0,0.0387,Low Risk
6348-SNFUS,72,Two year,DSL,Yes,Yes,Credit card (automatic),55.45,4556,0,0,0.0387,Low Risk
0602-DDUML,57,Two year,DSL,Yes,No,Mailed check,69.75,4487,0,0,0.0386,Low Risk
8205-VSLRB,70,Two year,DSL,Yes,Yes,Credit card (automatic),77.3,6252,0,0,0.0386,Low Risk
8571-ZCMCX,47,Two year,DSL,No,Yes,Credit card (automatic),60.0,3248,0,0,0.0385,Low Risk
8966-OIQHG,22,One year,No,No internet service,No internet service,Bank transfer (automatic),20.75,2258,0,0,0.0385,Low Risk
8374-UULRV,72,Two year,DSL,Yes,Yes,Credit card (automatic),86.05,5965,0,0,0.0385,Low Risk
2005-DWQZJ,8,Two year,No,No internet service,No internet service,Mailed check,19.05,3153,0,0,0.0385,Low Risk
2790-XUYMV,71,One year,Fiber optic,No,Yes,Credit card (automatic),85.45,4777,0,0,0.0384,Low Risk
2882-WDTBA,69,Two year,DSL,Yes,Yes,Bank transfer (automatic),75.75,5839,0,0,0.0384,Low Risk
9746-YKGXB,52,One year,DSL,No,Yes,Bank transfer (automatic),44.25,6340,0,0,0.0384,Low Risk
9451-WLYRI,53,One year,No,No internet service,No internet service,Credit card (automatic),19.05,6160,0,0,0.0384,Low Risk
9620-QJREV,47,One year,No,No internet service,No internet service,Credit card (automatic),20.55,3313,0,0,0.0384,Low Risk
5647-URDKA,8,Two year,No,No internet service,No internet service,Mailed check,19.7,5962,0,0,0.0383,Low Risk
3230-JCNZS,71,Two year,Fiber optic,No,Yes,Credit card (automatic),99.0,4305,0,0,0.0383,Low Risk
2229-DPMBI,8,Two year,No,No internet service,No internet service,Mailed check,19.5,3598,0,0,0.0383,Low Risk
0361-HJRDX,68,Two year,DSL,Yes,Yes,Credit card (automatic),64.35,4146,0,0,0.0381,Low Risk
8859-DZTGQ,33,Two year,No,No internet service,No internet service,Mailed check,20.35,2507,0,0,0.038,Low Risk
8466-PZBLH,67,Two year,Fiber optic,Yes,Yes,Bank transfer (automatic),104.6,4743,0,0,0.038,Low Risk
5055-BRMNE,67,Two year,Fiber optic,Yes,Yes,Credit card (automatic),106.7,4780,0,0,0.0379,Low Risk
6463-MVYRY,57,Two year,DSL,Yes,Yes,Bank transfer (automatic),69.85,4759,0,0,0.0379,Low Risk
2197-OMWGI,68,Two year,DSL,No,No,Electronic check,53.0,5583,0,0,0.0379,Low Risk
3938-YFPXD,72,Two year,DSL,Yes,Yes,Credit card (automatic),84.3,6012,0,0,0.0379,Low Risk
2632-IVXVF,68,Two year,Fiber optic,Yes,Yes,Credit card (automatic),111.75,4967,0,0,0.0379,Low Risk
2138-VFAPZ,14,Two year,No,No internet service,No internet service,Mailed check,19.7,2966,0,0,0.0378,Low Risk
6695-AMZUF,70,Two year,DSL,Yes,Yes,Credit card (automatic),86.45,5950,0,0,0.0376,Low Risk
7471-WNSUF,60,One year,No,No internet service,No internet service,Bank transfer (automatic),24.15,4501,0,0,0.0375,Low Risk
8779-YIQQA,21,One year,No,No internet service,No internet service,Mailed check,19.8,3243,0,0,0.0374,Low Risk
5057-RKGLH,9,Two year,No,No internet service,No internet service,Mailed check,20.35,5352,0,0,0.0374,Low Risk
9184-GALIL,38,Month-to-month,No,No internet service,No internet service,Mailed check,20.45,5587,0,0,0.0374,Low Risk
8883-ANODQ,68,Two year,Fiber optic,No,No,Credit card (automatic),84.4,5045,0,0,0.0374,Low Risk
0224-NIJLP,8,Two year,No,No internet service,No internet service,Mailed check,20.15,3899,0,0,0.0374,Low Risk
2796-NNUFI,46,Two year,No,No internet service,No internet service,Mailed check,19.95,5480,0,0,0.0374,Low Risk
5176-OLSKT,66,Two year,DSL,No,Yes,Bank transfer (automatic),66.9,5546,0,0,0.0373,Low Risk
8336-TAVKX,72,Two year,DSL,Yes,Yes,Bank transfer (automatic),78.45,4032,0,0,0.0373,Low Risk
9640-ZSLDC,53,One year,DSL,No,No,Credit card (automatic),60.6,4854,0,0,0.0372,Low Risk
5930-GBIWP,69,Two year,DSL,Yes,Yes,Credit card (automatic),81.5,5286,0,0,0.0372,Low Risk
1834-ABKHQ,52,One year,DSL,No,No,Bank transfer (automatic),50.95,4298,0,0,0.0371,Low Risk
5306-BVTKJ,48,One year,DSL,No,No,Credit card (automatic),55.8,3446,0,0,0.0371,Low Risk
3284-SVCRO,45,Two year,No,No internet service,No internet service,Mailed check,25.5,3146,0,0,0.037,Low Risk
8148-WOCMK,8,Two year,No,No internet service,No internet service,Credit card (automatic),19.6,3214,0,0,0.0368,Low Risk
9739-JLPQJ,72,Two year,Fiber optic,Yes,Yes,Credit card (automatic),117.5,6009,0,0,0.0368,Low Risk
7873-CVMAW,72,Two year,DSL,Yes,Yes,Credit card (automatic),88.55,6468,0,0,0.0368,Low Risk
3850-OKINF,71,One year,DSL,No,Yes,Electronic check,66.2,4756,0,0,0.0368,Low Risk
9777-IQHWP,64,Two year,Fiber optic,No,Yes,Bank transfer (automatic),93.4,6249,0,0,0.0367,Low Risk
7945-PRBVF,35,Two year,No,No internet service,No internet service,Bank transfer (automatic),21.45,3967,0,0,0.0367,Low Risk
5736-YEJAX,69,Two year,DSL,Yes,Yes,Credit card (automatic),79.45,5189,0,0,0.0367,Low Risk
7560-QRBXH,48,One year,No,No internet service,No internet service,Mailed check,19.95,3396,0,0,0.0366,Low Risk
7197-VOJMM,67,Two year,DSL,Yes,Yes,Credit card (automatic),69.2,4323,0,0,0.0366,Low Risk
7359-SSBJK,64,Two year,DSL,Yes,Yes,Credit card (automatic),70.2,6080,1,0,0.0366,Low Risk
0744-BIKKF,72,Two year,DSL,Yes,Yes,Bank transfer (automatic),86.65,4621,0,0,0.0365,Low Risk
8046-DNVTL,62,Two year,DSL,Yes,Yes,Credit card (automatic),38.6,4558,0,0,0.0365,Low Risk
8659-IOOPU,71,Two year,Fiber optic,Yes,Yes,Electronic check,100.45,6171,0,0,0.0363,Low Risk
1699-UOTXU,60,Two year,DSL,No,Yes,Electronic check,61.4,6209,0,0,0.0362,Low Risk
9424-CMPOG,9,Two year,No,No internet service,No internet service,Mailed check,19.6,4406,0,0,0.0362,Low Risk
9281-CEDRU,68,Two year,DSL,Yes,No,Bank transfer (automatic),64.1,5553,0,0,0.0361,Low Risk
4877-TSOFF,55,One year,DSL,Yes,Yes,Bank transfer (automatic),75.75,4489,0,0,0.0361,Low Risk
3352-RICWQ,9,Two year,No,No internet service,No internet service,Mailed check,19.75,2427,0,0,0.036,Low Risk
2589-AYCRP,50,One year,No,No internet service,No internet service,Bank transfer (automatic),19.75,4934,0,0,0.036,Low Risk
6670-MFRPK,69,Two year,Fiber optic,No,No,Credit card (automatic),79.2,4072,0,0,0.0359,Low Risk
5231-FIQPA,41,Two year,No,No internet service,No internet service,Mailed check,19.85,3523,0,0,0.0359,Low Risk
0936-NQLJU,41,Two year,No,No internet service,No internet service,Credit card (automatic),20.65,5062,0,0,0.0357,Low Risk
4632-PAOYU,22,One year,No,No internet service,No internet service,Mailed check,19.95,2233,0,0,0.0357,Low Risk
6374-NTQLP,72,Two year,Fiber optic,Yes,Yes,Credit card (automatic),104.1,5092,0,0,0.0357,Low Risk
6481-LXPWL,56,One year,DSL,No,No,Credit card (automatic),36.1,5092,0,0,0.0356,Low Risk
4981-FLTMF,57,Month-to-month,DSL,Yes,Yes,Bank transfer (automatic),65.2,4491,0,0,0.0356,Low Risk
1221-GHZEP,62,Two year,DSL,Yes,Yes,Mailed check,65.1,5172,0,0,0.0355,Low Risk
5542-NKVRU,42,Two year,No,No internet service,No internet service,Bank transfer (automatic),20.75,2574,0,0,0.0354,Low Risk
3533-UVMOM,68,Two year,DSL,No,Yes,Bank transfer (automatic),70.95,5036,0,0,0.0353,Low Risk
5199-FPUSP,33,One year,DSL,Yes,Yes,Credit card (automatic),34.05,3044,0,0,0.0353,Low Risk
6922-NCEDI,56,One year,No,No internet service,No internet service,Mailed check,21.2,6473,0,0,0.0352,Low Risk
4933-BSAIP,40,Two year,No,No internet service,No internet service,Mailed check,19.1,2056,0,0,0.0352,Low Risk
9867-XOBQA,21,Two year,DSL,Yes,Yes,Mailed check,53.15,3461,0,0,0.0352,Low Risk
2027-DNKIV,37,One year,DSL,Yes,Yes,Mailed check,58.75,3483,0,0,0.035,Low Risk
9453-PATOS,72,Two year,DSL,Yes,Yes,Mailed check,85.1,4147,0,0,0.0349,Low Risk
1929-ZCBHE,47,One year,DSL,Yes,Yes,Electronic check,40.3,5040,0,0,0.0349,Low Risk
8194-PEEBY,24,One year,No,No internet service,No internet service,Mailed check,19.9,4158,0,0,0.0349,Low Risk
9258-CNWAC,71,Two year,Fiber optic,Yes,Yes,Credit card (automatic),113.65,6208,0,0,0.0349,Low Risk
2384-OVPSA,38,Two year,No,No internet service,No internet service,Mailed check,20.2,4947,0,0,0.0348,Low Risk
3399-BMLVW,51,Two year,DSL,Yes,Yes,Credit card (automatic),60.5,4994,0,0,0.0348,Low Risk
8207-DMRVL,72,Two year,Fiber optic,Yes,Yes,Bank transfer (automatic),114.55,6158,0,0,0.0348,Low Risk
5696-CEIQJ,67,Two year,Fiber optic,Yes,No,Bank transfer (automatic),103.15,4376,0,0,0.0346,Low Risk
4012-YCFAI,60,Two year,DSL,Yes,Yes,Mailed check,61.35,6174,0,0,0.0346,Low Risk
6950-TWMYB,54,Two year,Fiber optic,Yes,No,Bank transfer (automatic),79.95,4387,0,0,0.0345,Low Risk
6161-ERDGD,71,One year,DSL,Yes,Yes,Electronic check,85.45,5280,0,0,0.0345,Low Risk
5322-TEUJK,71,Two year,Fiber optic,Yes,Yes,Bank transfer (automatic),114.6,4071,0,0,0.0345,Low Risk
1494-EJZDW,10,Two year,No,No internet service,No internet service,Mailed check,20.15,2836,0,0,0.0344,Low Risk
9631-RXVJM,35,Two year,No,No internet service,No internet service,Mailed check,19.25,2682,0,0,0.0344,Low Risk
5766-FTRTS,72,Two year,DSL,Yes,Yes,Mailed check,84.45,6297,0,0,0.0342,Low Risk
5161-UBZXI,69,Two year,Fiber optic,Yes,Yes,Credit card (automatic),106.35,6315,0,0,0.0342,Low Risk
9624-EGDEQ,37,Two year,No,No internet service,No internet service,Mailed check,19.8,5336,0,0,0.0342,Low Risk
2703-AMTUL,36,One year,DSL,No,Yes,Mailed check,53.65,4113,0,0,0.0342,Low Risk
3712-PKXZA,61,One year,No,No internet service,No internet service,Credit card (automatic),20.55,5110,0,0,0.0342,Low Risk
5846-NEQVZ,71,Two year,DSL,Yes,Yes,Credit card (automatic),70.85,5328,0,0,0.0341,Low Risk
5906-DVAPM,55,One year,DSL,Yes,Yes,Credit card (automatic),75.0,5011,0,0,0.0341,Low Risk
8821-KVZKQ,70,One year,DSL,Yes,No,Bank transfer (automatic),58.4,4117,0,0,0.0341,Low Risk
9361-YNQWJ,64,One year,No,No internet service,No internet service,Bank transfer (automatic),24.4,5887,0,0,0.0341,Low Risk
9065-ZCPQX,72,Two year,DSL,Yes,Yes,Bank transfer (automatic),78.85,5091,0,0,0.0341,Low Risk
6322-HRPFA,49,Month-to-month,DSL,Yes,Yes,Credit card (automatic),59.6,4986,0,0,0.0341,Low Risk
7781-EWARA,70,One year,DSL,Yes,No,Electronic check,60.35,4122,0,0,0.034,Low Risk
0318-ZOPWS,49,Two year,No,No internet service,No internet service,Bank transfer (automatic),20.15,5422,0,0,0.0339,Low Risk
0064-SUDOG,12,Two year,No,No internet service,No internet service,Bank transfer (automatic),20.3,5190,0,0,0.0338,Low Risk
1985-MBRYP,43,Two year,No,No internet service,No internet service,Bank transfer (automatic),19.65,3678,0,0,0.0338,Low Risk
5158-RIVOP,11,Two year,No,No internet service,No internet service,Credit card (automatic),20.9,5359,0,0,0.0338,Low Risk
7898-PDWQE,71,Two year,DSL,Yes,Yes,Credit card (automatic),80.4,5228,0,0,0.0337,Low Risk
9602-WCXPI,50,One year,No,No internet service,No internet service,Credit card (automatic),20.15,5249,0,0,0.0336,Low Risk
4102-HLENU,67,Two year,DSL,No,Yes,Mailed check,65.65,5441,0,0,0.0334,Low Risk
3717-FDJFU,5,Two year,No,No internet service,No internet service,Mailed check,20.45,3353,0,0,0.0334,Low Risk
7963-SHNDT,52,Two year,DSL,Yes,Yes,Mailed check,39.1,4247,0,0,0.0334,Low Risk
5781-RFZRP,71,Two year,DSL,Yes,Yes,Credit card (automatic),73.5,5431,0,0,0.0334,Low Risk
2664-XJZNO,72,Two year,Fiber optic,Yes,Yes,Credit card (automatic),104.9,5169,0,0,0.0331,Low Risk
8234-GSZYK,43,Two year,No,No internet service,No internet service,Bank transfer (automatic),26.45,3881,0,0,0.0331,Low Risk
5915-ANOEI,70,Two year,DSL,Yes,Yes,Mailed check,79.15,4408,0,0,0.0331,Low Risk
4114-QMKVN,56,One year,DSL,No,Yes,Bank transfer (automatic),68.75,6494,0,0,0.033,Low Risk
6736-DHUQI,67,One year,Fiber optic,No,Yes,Bank transfer (automatic),84.8,6072,0,0,0.033,Low Risk
2954-PIBKO,69,Two year,DSL,Yes,Yes,Credit card (automatic),64.15,5128,0,0,0.033,Low Risk
6828-HMKWP,12,Two year,No,No internet service,No internet service,Bank transfer (automatic),21.05,4843,0,0,0.0329,Low Risk
8917-FAEMR,37,Two year,No,No internet service,No internet service,Mailed check,19.85,3408,0,0,0.0329,Low Risk
1053-MXTTK,72,Two year,Fiber optic,Yes,Yes,Bank transfer (automatic),108.65,5730,0,0,0.0329,Low Risk
0608-JDVEC,50,Two year,No,No internet service,No internet service,Electronic check,19.8,5914,0,0,0.0329,Low Risk
3071-MVJCD,72,Two year,DSL,Yes,Yes,Bank transfer (automatic),82.3,4162,0,0,0.0329,Low Risk
0343-QLUZP,60,Two year,DSL,No,Yes,Bank transfer (automatic),39.6,5544,0,0,0.0327,Low Risk
3831-YCPUO,72,Two year,Fiber optic,Yes,Yes,Credit card (automatic),109.5,6419,0,0,0.0327,Low Risk
4940-KHCWD,60,Two year,DSL,Yes,Yes,Bank transfer (automatic),37.7,5148,0,0,0.0326,Low Risk
2251-PYLPB,72,Two year,DSL,Yes,Yes,Credit card (automatic),79.55,4766,0,0,0.0326,Low Risk
1982-FEBTD,23,Two year,No,No internet service,No internet service,Credit card (automatic),25.6,5939,0,0,0.0326,Low Risk
